microchip;species;sex;size;potentDangerous;neighborhood
966009101011263;CANINO;MACHO;MEDIANO;NO;SUBA
966009101012089;FELINO;MACHO;PEQUEÑO;NO;SUBA
966009101057398;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
966009101057745;CANINO;HEMBRA;MEDIANO;NO;SUBA
966009101057775;FELINO;MACHO;MEDIANO;NO;SUBA
966009101057802;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
966009101063277;FELINO;HEMBRA;MEDIANO;NO;SUBA
966009101063688;CANINO;HEMBRA;GRANDE;NO;SUBA
966009101087155;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
966009101093737;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
966009101135889;CANINO;MACHO;PEQUEÑO;NO;SUBA
966009101136009;FELINO;MACHO;PEQUEÑO;NO;SUBA
966009101138188;CANINO;MACHO;MEDIANO;NO;SUBA
966009101138270;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
966009101138832;CANINO;HEMBRA;GRANDE;NO;SUBA
966009101139412;FELINO;MACHO;MEDIANO;NO;SUBA
966009101139547;CANINO;MACHO;MEDIANO;NO;SUBA
978101080687752;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101080734536;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101080739723;CANINO;MACHO;MEDIANO;NO;SUBA
978101080740945;CANINO;MACHO;MEDIANO;NO;SUBA
978101080745400;CANINO;MACHO;MEDIANO;NO;SUBA
978101080745581;CANINO;MACHO;MEDIANO;NO;SUBA
978101080750366;CANINO;MACHO;MEDIANO;NO;SUBA
978101080756481;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101080821430;CANINO;MACHO;MEDIANO;NO;SUBA
978101080825409;CANINO;MACHO;MEDIANO;NO;SUBA
978101080922230;CANINO;HEMBRA;GRANDE;NO;SUBA
978101080934847;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101080934928;CANINO;MACHO;MINIATURA;NO;SUBA
978101080934965;FELINO;MACHO;MINIATURA;NO;SUBA
978101080934969;CANINO;MACHO;MEDIANO;NO;SUBA
978101080934973;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101080934995;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101080935002;CANINO;MACHO;MINIATURA;NO;SUBA
978101080935003;CANINO;MACHO;MEDIANO;NO;SUBA
978101080935045;CANINO;MACHO;MINIATURA;NO;SUBA
978101080935174;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101080935183;CANINO;MACHO;MINIATURA;NO;SUBA
978101080935327;CANINO;MACHO;MINIATURA;NO;SUBA
978101080935427;CANINO;MACHO;GRANDE;NO;SUBA
978101080935437;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101080935457;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101080935575;CANINO;MACHO;GRANDE;NO;SUBA
978101080935658;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101080935727;FELINO;MACHO;MINIATURA;NO;SUBA
978101080975975;CANINO;MACHO;GRANDE;NO;SUBA
978101080987449;CANINO;MACHO;GRANDE;NO;SUBA
978101080991543;CANINO;MACHO;MEDIANO;NO;SUBA
978101081038939;FELINO;MACHO;MEDIANO;NO;SUBA
978101081039064;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081039241;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081047350;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081047714;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081047765;CANINO;MACHO;MEDIANO;NO;SUBA
978101081047797;CANINO;MACHO;GRANDE;SI;SUBA
978101081047850;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081048201;CANINO;MACHO;MEDIANO;NO;SUBA
978101081048234;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081048252;CANINO;MACHO;MINIATURA;NO;SUBA
978101081048517;FELINO;MACHO;GRANDE;NO;SUBA
978101081048690;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081048700;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081048770;CANINO;MACHO;MEDIANO;SI;SUBA
978101081048952;CANINO;MACHO;MINIATURA;NO;SUBA
978101081048990;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081049239;CANINO;MACHO;GIGANTE;NO;SUBA
978101081051335;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081051697;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081051727;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081051728;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081052066;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081052120;CANINO;MACHO;MEDIANO;NO;SUBA
978101081052177;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081052375;CANINO;MACHO;MEDIANO;NO;SUBA
978101081052466;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081052812;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081052864;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081074416;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081074540;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081074701;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081074753;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081074841;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081074859;CANINO;MACHO;GRANDE;NO;SUBA
978101081074891;CANINO;MACHO;MEDIANO;NO;SUBA
978101081074902;CANINO;HEMBRA;GRANDE;SI;SUBA
978101081074948;CANINO;HEMBRA;GRANDE;SI;SUBA
978101081075016;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081075023;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081075071;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081075072;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081075080;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081075147;CANINO;HEMBRA;MEDIANO;SI;SUBA
978101081075150;CANINO;MACHO;GRANDE;SI;SUBA
978101081075206;CANINO;MACHO;MEDIANO;SI;SUBA
978101081075249;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081076328;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081076357;FELINO;MACHO;PEQUEÑO;NO;SUBA
978101081076383;CANINO;MACHO;GRANDE;NO;SUBA
978101081076532;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081076533;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081076544;FELINO;MACHO;MEDIANO;NO;SUBA
978101081076550;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081076559;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081076561;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081076670;FELINO;MACHO;MEDIANO;NO;SUBA
978101081076813;CANINO;MACHO;MEDIANO;NO;SUBA
978101081076856;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081076866;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081076962;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081077006;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081077012;CANINO;MACHO;MEDIANO;NO;SUBA
978101081077048;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081077050;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081077053;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081077121;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081077126;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081077144;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081077170;FELINO;MACHO;MEDIANO;NO;SUBA
978101081077201;CANINO;HEMBRA;GRANDE;SI;SUBA
978101081077236;CANINO;HEMBRA;MEDIANO;SI;SUBA
978101081077256;CANINO;MACHO;MINIATURA;NO;SUBA
978101081077276;CANINO;MACHO;MINIATURA;NO;SUBA
978101081077292;CANINO;MACHO;MEDIANO;NO;SUBA
978101081077312;CANINO;MACHO;MINIATURA;NO;SUBA
978101081077321;FELINO;MACHO;MEDIANO;NO;SUBA
978101081077354;CANINO;MACHO;GRANDE;NO;SUBA
978101081077387;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081077437;CANINO;MACHO;MEDIANO;NO;SUBA
978101081077453;CANINO;HEMBRA;MEDIANO;SI;SUBA
978101081077484;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081077490;CANINO;MACHO;MEDIANO;NO;SUBA
978101081077499;CANINO;MACHO;GRANDE;NO;SUBA
978101081077521;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081077522;CANINO;MACHO;GRANDE;SI;SUBA
978101081077529;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081077582;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081077620;FELINO;MACHO;PEQUEÑO;NO;SUBA
978101081077635;CANINO;MACHO;GRANDE;NO;SUBA
978101081077649;CANINO;HEMBRA;GRANDE;SI;SUBA
978101081077673;CANINO;MACHO;GRANDE;NO;SUBA
978101081077686;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081077749;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081077783;CANINO;MACHO;GRANDE;NO;SUBA
978101081077785;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081077799;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081078124;CANINO;HEMBRA;MEDIANO;SI;SUBA
978101081082862;CANINO;MACHO;MEDIANO;NO;SUBA
978101081082978;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081083093;CANINO;MACHO;MINIATURA;NO;SUBA
978101081083099;CANINO;MACHO;MEDIANO;NO;SUBA
978101081083100;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081083267;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081083276;FELINO;MACHO;GRANDE;NO;SUBA
978101081083325;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081083346;FELINO;HEMBRA;MINIATURA;NO;SUBA
978101081083369;CANINO;MACHO;GRANDE;SI;SUBA
978101081083370;CANINO;MACHO;MEDIANO;SI;SUBA
978101081083514;CANINO;MACHO;GRANDE;NO;SUBA
978101081083667;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081083677;CANINO;MACHO;MEDIANO;NO;SUBA
978101081083726;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081083833;FELINO;HEMBRA;GRANDE;NO;SUBA
978101081142041;CANINO;MACHO;MEDIANO;NO;SUBA
978101081149702;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081149730;FELINO;MACHO;MEDIANO;NO;SUBA
978101081149731;CANINO;MACHO;MINIATURA;NO;SUBA
978101081149765;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081149797;CANINO;MACHO;MINIATURA;NO;SUBA
978101081149868;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081149890;CANINO;MACHO;MINIATURA;NO;SUBA
978101081149959;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081149972;CANINO;MACHO;MINIATURA;NO;SUBA
978101081150016;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081150017;CANINO;MACHO;GRANDE;NO;SUBA
978101081150104;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081150165;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081150167;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081150183;CANINO;MACHO;MINIATURA;NO;SUBA
978101081150189;CANINO;MACHO;MEDIANO;NO;SUBA
978101081150198;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081150248;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081150280;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081150299;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081150373;CANINO;MACHO;MINIATURA;NO;SUBA
978101081150379;CANINO;MACHO;MINIATURA;NO;SUBA
978101081150458;CANINO;MACHO;MEDIANO;NO;SUBA
978101081150544;FELINO;HEMBRA;MINIATURA;NO;SUBA
978101081150570;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081150599;CANINO;MACHO;MINIATURA;NO;SUBA
978101081150619;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081150624;CANINO;MACHO;MEDIANO;NO;SUBA
978101081150675;CANINO;MACHO;MINIATURA;NO;SUBA
978101081151797;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081151810;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081151893;CANINO;MACHO;MINIATURA;NO;SUBA
978101081151906;CANINO;MACHO;MINIATURA;NO;SUBA
978101081151939;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081152160;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081152240;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081152261;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081152506;CANINO;MACHO;GRANDE;NO;SUBA
978101081152639;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081152645;CANINO;MACHO;GRANDE;NO;SUBA
978101081152656;CANINO;MACHO;MINIATURA;NO;SUBA
978101081152698;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081152711;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081152759;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081152967;CANINO;MACHO;MINIATURA;NO;SUBA
978101081152984;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081153038;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081153100;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081153130;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081153163;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081153216;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081153268;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081153331;FELINO;MACHO;MEDIANO;NO;SUBA
978101081153345;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081153347;FELINO;MACHO;GRANDE;NO;SUBA
978101081153465;FELINO;MACHO;PEQUEÑO;NO;SUBA
978101081153496;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081153537;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081153563;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081153600;FELINO;MACHO;MINIATURA;NO;SUBA
978101081153608;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081153611;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081153661;CANINO;MACHO;GRANDE;NO;SUBA
978101081153693;CANINO;MACHO;MEDIANO;SI;SUBA
978101081153772;FELINO;MACHO;PEQUEÑO;NO;SUBA
978101081153838;CANINO;MACHO;GRANDE;NO;SUBA
978101081153881;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081153888;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081153934;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081153973;CANINO;MACHO;MEDIANO;NO;SUBA
978101081153975;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081154006;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081154028;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081154310;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081154345;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081154390;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081154440;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081154497;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081154573;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081154603;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081154695;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081154710;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081154729;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081154815;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081154897;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081155016;CANINO;MACHO;MINIATURA;NO;SUBA
978101081155138;FELINO;MACHO;GRANDE;NO;SUBA
978101081155158;CANINO;MACHO;MINIATURA;NO;SUBA
978101081155223;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081155243;CANINO;MACHO;MINIATURA;NO;SUBA
978101081155251;CANINO;MACHO;GRANDE;NO;SUBA
978101081155285;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081155339;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081155354;FELINO;MACHO;MINIATURA;NO;SUBA
978101081155412;CANINO;MACHO;MEDIANO;SI;SUBA
978101081155478;CANINO;MACHO;MEDIANO;NO;SUBA
978101081155505;CANINO;MACHO;GRANDE;NO;SUBA
978101081155633;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081155699;CANINO;MACHO;GRANDE;NO;SUBA
978101081191121;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081196781;CANINO;MACHO;MINIATURA;NO;SUBA
978101081228124;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081228356;CANINO;HEMBRA;MUY GRANDE;NO;SUBA
978101081228403;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081228408;CANINO;MACHO;MINIATURA;NO;SUBA
978101081228442;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081228576;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081228606;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081228910;CANINO;MACHO;MINIATURA;NO;SUBA
978101081228951;CANINO;MACHO;GRANDE;NO;SUBA
978101081237664;CANINO;MACHO;GRANDE;NO;SUBA
978101081244548;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081244878;FELINO;MACHO;PEQUEÑO;NO;SUBA
978101081796072;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081799427;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081800312;CANINO;MACHO;MINIATURA;NO;SUBA
978101081916964;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081917025;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081917046;CANINO;MACHO;GRANDE;NO;SUBA
978101081917067;CANINO;MACHO;MEDIANO;NO;SUBA
978101081917074;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081917169;CANINO;MACHO;MUY GRANDE;SI;SUBA
978101081917213;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081917259;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081917283;CANINO;MACHO;MEDIANO;NO;SUBA
978101081917333;FELINO;MACHO;GRANDE;NO;SUBA
978101081917366;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081917386;CANINO;MACHO;MEDIANO;NO;SUBA
978101081917412;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081917424;FELINO;MACHO;MEDIANO;NO;SUBA
978101081917452;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081917465;CANINO;HEMBRA;MUY GRANDE;NO;SUBA
978101081917563;CANINO;MACHO;GRANDE;NO;SUBA
978101081917618;CANINO;HEMBRA;MEDIANO;SI;SUBA
978101081917639;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081917646;CANINO;MACHO;MEDIANO;NO;SUBA
978101081917685;CANINO;MACHO;GRANDE;NO;SUBA
978101081917708;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081917766;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081917833;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081917861;FELINO;MACHO;MINIATURA;NO;SUBA
978101081917879;CANINO;MACHO;MEDIANO;NO;SUBA
978101081917893;CANINO;MACHO;MINIATURA;NO;SUBA
978101081917950;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081918252;CANINO;MACHO;MEDIANO;NO;SUBA
978101081918452;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081918457;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081918458;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081918515;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081918520;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081918649;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081918772;CANINO;MACHO;MEDIANO;NO;SUBA
978101081918807;CANINO;MACHO;MEDIANO;NO;SUBA
978101081919248;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081919252;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081919282;CANINO;MACHO;GRANDE;NO;SUBA
978101081919337;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081919366;CANINO;MACHO;GRANDE;SI;SUBA
978101081919368;CANINO;MACHO;GRANDE;SI;SUBA
978101081919497;CANINO;MACHO;GRANDE;NO;SUBA
978101081919788;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081919963;FELINO;MACHO;MEDIANO;NO;SUBA
978101081919984;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081919997;FELINO;HEMBRA;GRANDE;NO;SUBA
978101081920016;CANINO;MACHO;MEDIANO;SI;SUBA
978101081920066;CANINO;MACHO;MINIATURA;NO;SUBA
978101081920080;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920082;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920083;CANINO;MACHO;MINIATURA;NO;SUBA
978101081920086;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081920089;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081920101;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920104;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920143;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081920150;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920151;CANINO;HEMBRA;MEDIANO;SI;SUBA
978101081920158;FELINO;MACHO;MEDIANO;SI;SUBA
978101081920160;CANINO;MACHO;GRANDE;NO;SUBA
978101081920178;FELINO;MACHO;GRANDE;NO;SUBA
978101081920189;FELINO;MACHO;MEDIANO;NO;SUBA
978101081920200;FELINO;MACHO;GRANDE;NO;SUBA
978101081920201;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920220;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920223;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920249;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920262;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920264;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920265;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920267;FELINO;HEMBRA;GRANDE;NO;SUBA
978101081920307;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920308;CANINO;MACHO;GRANDE;NO;SUBA
978101081920326;CANINO;MACHO;GRANDE;NO;SUBA
978101081920357;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920359;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920363;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920368;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920374;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081920379;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920382;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920390;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920399;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920439;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920445;FELINO;HEMBRA;GRANDE;NO;SUBA
978101081920449;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920468;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081920480;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081920487;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920488;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081920494;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920518;FELINO;MACHO;MEDIANO;NO;SUBA
978101081920535;CANINO;MACHO;GRANDE;SI;SUBA
978101081920538;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920541;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920577;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920589;FELINO;MACHO;MEDIANO;NO;SUBA
978101081920590;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920598;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920599;CANINO;MACHO;MEDIANO;SI;SUBA
978101081920602;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081920605;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920614;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920619;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081920620;CANINO;MACHO;GRANDE;NO;SUBA
978101081920630;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920657;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920661;FELINO;MACHO;GRANDE;NO;SUBA
978101081920693;FELINO;MACHO;MEDIANO;NO;SUBA
978101081920701;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920732;CANINO;MACHO;MEDIANO;NO;SUBA
978101081920770;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920795;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920809;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920817;CANINO;MACHO;GRANDE;SI;SUBA
978101081920855;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081920867;CANINO;MACHO;GRANDE;NO;SUBA
978101081920912;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920914;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081920923;CANINO;MACHO;GRANDE;NO;SUBA
978101081920926;FELINO;MACHO;PEQUEÑO;NO;SUBA
978101081920946;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081920947;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081920957;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081920958;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081921025;CANINO;HEMBRA;GRANDE;SI;SUBA
978101081921520;CANINO;HEMBRA;GRANDE;NO;SUBA
978101081921662;CANINO;HEMBRA;MINIATURA;NO;SUBA
978101081922019;CANINO;MACHO;GRANDE;NO;SUBA
978101081922094;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081922226;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081922263;FELINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081922295;FELINO;MACHO;PEQUEÑO;NO;SUBA
978101081922360;CANINO;MACHO;GRANDE;NO;SUBA
978101081922373;FELINO;MACHO;MEDIANO;NO;SUBA
978101081922385;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081922389;CANINO;MACHO;MINIATURA;NO;SUBA
978101081922430;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081922460;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081922463;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081922509;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
978101081922555;CANINO;MACHO;PEQUEÑO;NO;SUBA
978101081922584;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081922585;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081922680;CANINO;HEMBRA;GRANDE;SI;SUBA
978101081922713;FELINO;MACHO;GRANDE;NO;SUBA
978101081922734;FELINO;HEMBRA;MEDIANO;NO;SUBA
978101081922778;CANINO;HEMBRA;MEDIANO;NO;SUBA
978101081922842;CANINO;HEMBRA;GRANDE;SI;SUBA
978101081922852;CANINO;HEMBRA;PEQUEÑO;NO;SUBA
